Elevation,Aspect,Slope,Type
3135,63,14,1
2689,320,26,2
2949,298,16,2
3060,70,13,1
3002,63,6,1
2948,325,22,2
3021,299,11,1
2884,348,26,2
2658,45,4,2
3157,338,22,1
2883,24,9,2
2897,46,20,1
2878,324,2,2
2924,277,10,2
3427,339,15,1
3141,299,16,1
2749,188,15,2
3381,72,13,1
3378,270,3,2
2963,293,7,2
2650,34,11,2
2844,83,17,2
3143,236,13,2
3256,306,22,1
3131,59,11,1
3069,6,7,1
3121,346,13,2
3143,151,12,2
3020,227,15,2
3198,23,18,1
2940,346,33,2
3199,163,10,2
3325,192,21,1
3048,233,2,1
2967,288,11,2
2590,45,4,2
3189,108,9,1
2900,180,1,2
2927,16,16,2
3124,201,21,2
2770,99,13,2
2936,94,10,2
3224,283,9,1
3201,281,15,2
2817,15,7,2
3011,19,10,1
2851,162,18,2
2552,69,11,1
2649,279,36,2
2890,7,17,2
2748,315,2,2
3055,45,12,2
3165,336,9,1
3037,356,19,2
2998,173,26,2
2950,337,16,1
2579,45,7,2
3041,171,12,1
2692,94,10,2
2836,149,8,2
3101,77,8,2
2959,315,15,1
3005,315,8,2
2674,123,22,2
3238,306,11,1
3217,42,11,1
2974,252,34,2
2631,125,11,2
3214,47,9,2
3081,75,12,1
3197,130,12,1
2957,117,15,1
3120,120,4,1
3210,154,9,2
2855,264,10,2
2949,301,11,2
2935,28,17,1
3060,187,20,2
3024,239,4,2
3291,31,6,2
2973,160,13,1
3146,41,5,2
3054,99,10,2
3018,79,10,1
2833,323,14,2
3093,73,25,2
2954,169,6,1
2620,66,17,2
2945,103,4,2
3162,18,10,2
3254,176,12,2
3015,76,9,1
3065,104,6,2
3121,333,7,1
3365,291,12,1
2988,93,10,2
3531,157,8,1
3018,10,12,2
2922,45,6,2
2936,315,7,1
3125,30,9,1
2859,59,19,2
3271,285,7,2
3029,165,5,2
3040,130,11,2
3247,41,4,1
3088,60,23,1
3036,97,25,1
3230,40,11,1
2996,355,8,1
2997,177,15,2
2765,42,13,2
2725,99,14,2
3106,318,18,2
2838,264,7,1
3014,87,29,2
2732,67,5,2
2927,72,14,2
3254,73,27,1
2636,351,29,2
2902,190,14,2
2972,65,16,2
3046,37,7,1
2972,243,26,2
2828,41,5,2
3091,332,5,2
3361,50,16,1
2939,58,7,2
3232,27,14,1
2891,332,21,2
2835,97,11,2
2748,27,9,2
2777,343,21,2
3020,87,20,2
3149,69,17,2
2951,135,20,2
2926,196,6,2
2894,51,20,2
3338,136,17,1
3356,235,18,1
3217,336,17,1
3250,319,4,2
2949,107,21,2
3278,308,28,1
2870,349,21,2
3214,353,6,1
3167,326,5,1
3111,251,16,1
2749,192,16,2
2954,267,19,2
3242,289,11,1
2747,45,10,2
3190,118,9,1
2926,283,18,2
2926,68,11,1
3047,20,5,1
3205,158,9,1
3101,270,5,2
2967,206,8,2
2925,14,12,2
3287,28,10,1
3159,99,12,1
2637,350,7,2
2467,27,24,2
3076,327,18,1
2792,41,13,2
3355,59,15,1
2912,88,12,2
2753,354,17,1
2660,338,20,2
3159,127,10,1
3151,323,27,1
3225,187,6,1
3050,225,12,2
3139,198,2,1
3016,336,8,2
3291,271,14,2
3136,30,24,1
2749,177,4,2
2946,321,18,2
3313,232,10,1
2933,256,24,2
3038,345,13,1
3139,4,9,2
3024,45,11,1
3185,69,9,1
2753,278,29,2
2811,21,19,2
3190,32,13,2
2801,340,27,1
3126,79,15,1
3042,58,32,1
2894,28,16,2
2896,29,10,2
3079,11,11,1
2742,349,6,2
2995,248,16,1
2953,25,8,1
2804,189,34,2
3044,59,13,1
2757,355,17,2
3202,101,15,2
3126,101,21,1
3168,218,16,2
3136,121,19,1
2817,257,24,2
2988,117,3,2
2966,270,5,1
3135,304,5,1
3134,192,23,1
3018,342,6,1
3048,301,33,2
2937,139,17,2
3261,232,5,1
3202,158,28,2
2979,55,16,2
2952,75,11,1
3182,131,16,1
3132,259,20,2
2993,209,29,2
3287,276,14,1
2686,26,15,2
3205,349,14,1
2931,99,21,2
3104,20,21,1
2934,307,5,2
2946,21,15,2
3008,9,16,1
3415,10,13,1
2926,79,11,2
3260,324,12,2
2857,142,5,1
2898,61,10,2
3191,5,22,1
2777,328,20,2
3170,273,13,2
3192,340,13,2
2596,65,11,2
3030,169,12,2
3401,198,5,1
2963,243,33,2
2972,32,15,2
3050,76,22,2
3137,35,18,1
3177,130,13,1
2732,126,15,1
3427,164,16,1
3122,113,14,1
3112,171,7,2
3064,357,5,1
3049,72,3,1
3010,78,17,2
3133,144,12,2
2637,92,14,2
2914,331,9,2
3295,76,18,1
3207,146,17,1
3057,136,19,1
3165,94,7,1
2936,350,11,2
3453,58,11,1
2924,132,17,2
2775,24,9,2
3001,205,12,1
2953,346,13,1
3028,337,7,1
3202,184,6,1
2669,204,26,2
2968,96,9,2
2583,101,19,2
3062,47,9,1
3286,288,5,1
3037,62,8,2
3067,305,8,1
2968,151,12,2
3002,298,24,1
3198,337,12,1
3220,22,5,1
3114,169,8,1
2766,196,17,1
3228,182,11,2
2822,69,19,2
3196,153,11,1
2962,78,18,1
3040,149,6,1
3088,9,25,2
3277,328,9,1
3004,37,16,2
3235,342,21,1
3243,144,18,1
3185,270,1,1
2950,81,14,2
2899,88,22,2
3220,202,9,2
3223,4,3,2
2932,177,9,2
3194,347,13,1
3353,205,7,1
3169,214,5,2
3245,115,20,1
3002,313,9,2
3012,230,8,2
3015,84,15,1
2632,207,28,2
2834,25,11,2
3104,137,9,1
3137,74,14,1
3049,350,7,1
3104,197,11,1
3260,131,28,1
2942,45,6,2
2983,96,19,2
3189,347,24,1
3313,58,12,1
3304,116,19,2
3025,290,19,1
2862,356,13,2
2935,271,19,2
2706,175,21,2
2885,155,11,2
2812,9,14,2
3003,81,16,1
2924,321,10,2
3198,33,11,1
3127,250,29,1
2754,35,6,2
3239,135,12,1
3200,66,9,2
2948,114,19,2
2568,16,28,2
2846,80,4,2
3076,358,23,2
3130,51,13,2
2928,322,18,2
2755,141,3,2
3226,3,14,1
3386,202,10,1
3121,3,15,1
2891,290,22,1
2542,142,11,2
3083,74,11,1
2919,344,20,2
2723,349,16,2
3076,100,7,2
3008,61,9,1
3259,18,7,1
2877,318,11,1
2844,99,10,2
2913,14,10,2
3393,191,10,1
2760,57,10,2
2942,356,7,2
2771,24,9,2
2789,157,32,2
3061,210,9,2
3207,68,8,2
3044,8,7,1
2808,269,13,2
3243,347,25,1
3018,158,11,2
2796,31,17,2
3395,288,19,1
3319,204,16,1
2858,349,8,2
3002,345,3,2
3074,290,10,1
3039,203,26,2
2899,309,19,1
3008,0,0,2
3207,358,11,2
2627,65,12,1
3201,77,17,1
2676,23,7,2
2922,326,5,2
3321,325,16,1
2946,347,19,2
3037,252,7,2
2710,121,1,2
2747,1,11,2
2926,132,14,2
2969,193,6,2
3219,136,29,1
3393,250,18,1
2831,100,12,1
2578,66,13,2
2850,138,12,2
3177,32,6,1
2788,117,3,2
3109,52,15,2
3225,150,12,1
2887,359,12,2
2785,345,7,2
2957,345,5,2
2966,115,13,2
3056,269,16,1
2967,82,8,2
3050,3,16,2
3027,12,21,2
2923,39,10,2
3039,113,5,1
3069,0,14,1
3148,45,7,1
2943,76,8,2
3121,317,21,1
3288,61,20,1
3266,82,7,1
3054,6,11,1
2972,18,18,2
2908,61,26,2
2766,43,8,2
2997,113,9,2
2627,203,14,2
3049,182,11,1
2941,65,17,1
3222,133,18,1
2621,302,12,2
2814,126,7,2
3041,315,8,2
2837,110,13,2
3103,330,13,1
2813,90,0,2
2878,153,15,2
3525,333,2,1
2922,180,15,2
3094,274,11,2
3217,340,6,1
3111,35,4,1
3301,32,9,1
2787,175,12,2
3046,45,21,1
2927,105,18,2
2987,67,13,1
2991,289,31,1
3188,319,13,1
2878,89,36,2
3044,311,23,1
2609,204,8,2
3070,247,6,2
3259,173,13,1
3097,110,17,1
2753,285,5,2
3333,93,12,1
2698,111,7,2
2998,146,9,2
2945,158,19,2
2954,257,12,2
2875,114,26,1
3102,22,8,1
2891,136,19,2
3016,0,11,2
3259,114,3,1
3151,309,10,1
3123,145,13,2
2742,73,6,2
3220,127,22,1
2940,94,15,1
3172,352,14,1
2938,76,8,2
2598,173,16,2
3163,68,36,1
2861,249,17,2
3239,186,7,1
2973,331,6,1
3078,347,18,1
3149,309,7,2
3044,108,5,2
2787,192,13,2
3307,287,10,1
2900,87,25,1
2984,12,18,1
3020,77,8,1
2934,88,6,2
2795,167,13,2
3175,65,15,1
2845,138,13,2
3103,52,12,1
2503,73,23,2
3338,114,11,1
2895,328,6,2
3219,252,26,1
3169,277,24,1
2906,115,15,2
2745,71,33,2
3371,332,12,2
2886,176,19,2
3221,7,13,1
2969,100,20,2
3132,266,21,1
3051,80,18,1
2913,74,6,2
3162,108,18,1
2964,346,18,2
2936,235,19,2
3298,335,13,1
2949,25,15,2
3286,111,15,2
3079,108,9,1
3028,342,39,1
3011,238,3,2
2920,125,13,2
3062,28,11,1
3327,29,30,1
3172,58,34,2
3239,40,22,1
3011,336,8,1
2940,229,5,2
2562,205,21,2
2873,180,7,2
2872,90,10,2
3183,123,23,1
3041,331,15,1
3352,358,5,2
3252,23,13,2
3109,43,8,1
3116,132,23,2
3165,6,7,1
3120,169,9,2
3313,14,15,1
3164,75,7,1
2735,69,21,2
2921,32,9,1
3221,288,3,1
2915,356,23,2
2933,122,15,2
2991,45,1,2
3079,157,18,2
3174,24,9,1
2943,96,6,2
3256,33,11,1
2934,69,6,1
3036,50,4,2
3079,23,27,1
2913,128,6,2
3203,23,5,1
3018,22,7,1
2929,225,9,2
3265,348,18,1
3376,203,10,1
3039,120,8,1
3004,315,13,1
3207,230,16,2
2858,11,11,1
2992,242,14,2
2750,8,15,2
3023,332,11,2
3005,139,5,2
3149,346,16,1
2949,215,8,1
2648,356,15,2
2759,34,20,2
2785,79,16,2
2913,92,7,2
2952,337,7,1
3127,312,22,1
3031,16,8,1
3146,167,15,1
3053,56,11,1
3006,147,14,1
2914,170,9,2
3252,6,10,1
2952,242,9,2
3078,16,7,1
3024,105,13,2
2825,52,11,2
2890,216,15,2
2738,20,6,2
2939,60,43,2
3132,194,21,2
2715,75,25,2
3324,114,27,2
3155,66,9,1
3159,337,6,1
3120,266,14,2
3000,73,28,1
2883,96,26,2
2894,324,23,2
2843,259,12,2
3307,255,16,1
2495,206,36,2
2780,316,20,2
3118,338,5,1
2985,65,19,2
2844,0,5,2
2985,53,14,2
3026,154,18,2
3021,96,16,2
3118,122,14,1
3018,15,5,1
3142,257,11,1
3530,29,10,1
2700,14,24,1
2777,135,9,2
2664,194,14,2
2696,46,15,2
2763,48,12,2
3318,333,18,1
2813,324,13,2
3336,82,14,1
3387,225,1,1
3356,12,19,1
3148,270,7,1
3057,111,12,2
2527,76,6,2
3288,114,13,1
2918,34,17,2
3111,235,22,2
2935,155,14,1
2804,353,11,2
3195,42,19,2
2968,23,14,2
2808,38,21,2
2785,70,7,2
2615,61,8,2
2724,284,19,2
3206,107,5,1
3165,77,17,1
3138,340,14,1
3166,79,16,1
3198,247,7,1
3098,27,4,2
2919,94,20,2
2941,97,15,2
3136,321,6,1
3444,7,30,1
2568,69,3,2
3224,150,19,1
3109,34,17,2
3126,174,14,1
2825,66,10,1
3121,72,5,1
3442,218,9,1
2802,27,8,2
2984,30,28,2
3103,10,17,2
2669,108,13,2
3059,203,12,1
3071,187,8,2
2972,196,8,1
3065,88,7,1
3197,45,6,2
3334,176,17,2
2857,339,8,2
3260,225,15,2
3265,250,19,2
2702,117,15,2
3310,21,14,1
2600,55,12,2
3100,243,13,1
3113,138,22,2
2505,330,29,2
3166,15,11,1
3241,162,12,1
3270,265,12,2
2772,140,34,2
3237,42,6,1
2573,60,11,1
2681,45,6,2
3160,301,6,1
2871,334,16,2
3173,32,8,1
2877,195,11,2
2978,41,14,2
3109,287,8,1
3230,36,8,1
3110,24,6,2
2956,229,5,2
2751,268,16,2
3052,200,26,2
3252,236,14,2
3189,26,27,1
2965,286,21,1
2841,51,16,2
2930,331,15,1
3315,335,18,1
3157,23,8,1
3246,201,25,1
3393,62,15,1
2964,34,14,1
3255,26,10,2
3001,351,8,1
2696,266,31,2
3250,115,11,1
2963,193,8,2
3172,20,11,1
2957,239,11,2
2794,204,26,2
2938,7,4,2
3287,99,14,2
2716,42,21,2
3217,52,19,1
2978,125,11,2
3448,236,28,1
3050,11,4,2
2918,75,13,2
3236,26,24,2
3216,43,18,1
2861,74,7,2
2944,60,13,2
2918,8,11,2
2849,310,11,2
3074,135,19,1
3248,136,23,1
2656,150,23,2
2951,82,19,1
2802,356,10,2
2520,106,3,2
3005,60,8,1
3251,49,16,1
3406,232,11,1
3071,124,10,1
2884,52,15,1
2820,191,1,2
2828,226,22,2
3022,353,31,1
2979,193,3,1
3118,55,26,1
3094,138,6,1
3025,147,17,2
3027,45,9,1
3175,127,18,2
2774,10,7,2
2902,272,24,1
3163,191,21,2
3008,142,11,2
2680,10,13,2
3272,301,13,1
3621,6,18,1
2980,125,18,2
2978,73,10,2
3258,29,16,1
3082,323,14,1
2920,305,15,2
3060,18,12,1
3219,37,10,1
2846,329,15,2
2995,143,7,2
2889,140,8,2
3555,49,18,1
3071,49,14,2
3040,88,18,1
3140,23,10,1
3021,34,9,1
3299,185,17,1
3258,206,12,2
3289,356,3,1
2929,60,17,2
2922,144,33,2
2939,308,13,2
3111,158,28,1
2995,328,7,1
2926,118,8,2
2811,40,12,2
3270,58,10,2
2794,277,23,2
3008,36,13,1
2880,115,14,2
3363,63,17,1
2826,183,21,2
2963,312,7,1
3113,42,6,1
3239,72,5,1
3196,79,4,1
3170,25,11,1
3216,45,7,1
3229,14,4,1
2837,359,18,2
2587,263,6,2
3087,88,12,2
3241,63,10,1
2883,160,10,2
3295,117,11,2
3249,56,11,1
3008,251,9,2
2795,350,25,2
3012,323,11,2
2943,20,26,1
3120,343,7,2
3355,280,23,1
2968,302,27,2
2724,146,16,2
2804,119,20,2
3063,189,11,2
2793,72,8,2
3270,126,10,2
2932,50,7,2
2968,356,3,2
2636,126,17,2
3277,72,3,2
3352,345,35,1
3057,141,18,2
3192,167,3,1
3243,80,13,1
3358,164,4,1
2560,67,20,2
2975,180,11,2
3028,315,27,1
2808,181,11,2
3141,305,17,1
2786,225,32,2
2650,21,9,2
2733,49,22,2
2535,279,12,2
2632,346,26,2
3172,3,5,1
3021,39,9,2
3223,75,17,1
2771,181,24,2
3254,326,12,1
2761,166,14,2
3138,177,9,2
3116,215,24,2
3323,162,15,2
2630,197,16,2
3202,16,19,1
2802,86,3,2
2608,90,10,2
3017,180,8,2
2910,55,24,2
3216,315,17,1
3026,132,6,1
3057,254,6,2
3054,63,21,1
2901,14,8,2
3060,165,14,2
2948,9,16,2
2998,279,13,2
3224,23,14,2
3113,88,12,1
3242,86,10,2
2972,157,12,2
2798,294,24,2
3025,32,8,1
3121,146,17,2
3257,104,12,2
3175,108,1,1
3108,131,14,1
2786,190,20,2
3165,166,34,2
3166,273,12,1
2566,299,12,2
3175,341,16,1
2941,40,15,1
2965,248,8,2
3021,105,8,1
2855,55,12,2
3001,335,20,2
2952,334,13,1
3209,310,4,1
2915,73,19,1
3090,87,9,2
3032,302,3,2
3067,61,11,2
2825,353,10,2
3142,188,7,2
3125,13,16,1
3238,2,36,2
2589,332,13,2
3204,31,11,1
3265,77,5,1
2980,309,15,2
2730,323,14,2
3122,131,17,1
3268,319,18,2
3245,118,21,1
3238,61,44,1
3309,136,14,2
3021,62,12,2
3179,328,7,1
3256,165,9,1
2822,346,18,2
2969,117,1,2
3158,30,13,2
3047,122,15,1
3141,2,16,2
2903,157,25,2
2776,315,2,2
3253,58,12,1
3263,331,11,1
2870,345,11,2
3126,183,18,2
3091,270,3,2
2996,196,10,2
3233,30,17,1
3302,114,15,2
2745,21,12,2
2811,63,2,2
2841,9,24,2
3146,131,15,2
2781,34,11,2
3125,57,16,1
3138,128,31,1
3220,180,9,1
2860,106,10,2
3279,47,24,1
3211,180,4,1
3022,29,5,1
2581,70,15,2
2601,40,29,2
2926,345,3,2
2782,152,8,2
2896,316,14,2
3014,33,16,1
2841,33,8,2
3269,348,10,1
2946,90,7,2
3309,148,9,1
2976,58,12,1
2652,164,8,2
3301,297,2,1
2600,90,9,2
2625,325,25,2
2761,222,19,2
2973,208,19,2
2699,51,6,2
3198,309,19,1
2821,312,22,1
2958,119,19,1
3190,138,7,2
3075,229,27,2
2507,355,6,2
2982,219,16,2
3067,225,11,2
2867,305,26,1
3298,2,17,1
3084,99,28,1
2926,51,16,2
2879,121,14,1
2932,350,12,2
2900,39,9,2
3352,182,18,1
3164,304,17,1
2853,293,9,1
2680,2,7,2
3188,65,21,2
3023,243,2,2
2767,26,19,2
2913,234,8,2
3228,315,6,1
3209,225,8,2
3017,210,10,2
2819,218,29,2
3279,11,21,2
2726,304,23,2
3109,71,18,1
2932,22,9,2
3186,273,18,1
3079,37,9,1
3248,1,16,1
3185,220,8,2
3083,276,9,2
3190,196,8,1
2876,279,6,2
3008,116,16,2
2817,25,15,2
2755,37,10,2
2928,326,17,1
3045,7,25,1
2982,11,13,2
3166,94,12,1
3047,256,4,2
2837,70,16,2
2681,212,28,2
3242,51,13,1
3250,74,14,1
3398,155,5,1
3231,276,20,2
2714,325,19,2
3119,80,16,1
3101,55,17,2
2970,212,14,2
3223,225,3,1
3004,80,11,2
2965,346,15,1
2663,15,11,2
3244,202,4,2
2918,51,13,1
2930,78,13,2
2749,131,4,2
2976,356,15,1
2835,310,21,2
3236,41,5,1
2895,293,24,2
3060,53,17,2
3057,17,6,2
3406,130,19,1
2987,150,14,2
2942,202,9,2
2846,105,17,1
3267,108,11,1
3253,189,16,1
3265,215,12,1
2502,129,6,2
3362,138,11,1
3116,4,14,1
2983,82,28,1
3124,6,15,2
3057,154,14,2
2656,349,15,2
2493,282,7,2
3108,273,21,1
3296,328,9,1
2922,153,14,2
3248,72,31,1
2903,123,10,2
2765,115,11,2
2708,334,24,2
2807,35,18,1
3085,241,13,1
2922,79,13,1
2993,343,10,1
2968,100,4,2
2930,91,20,1
3067,149,22,2
2985,90,9,2
3040,13,12,2
2594,148,7,2
2906,268,7,1
2929,211,7,2
2635,43,13,2
2833,235,19,2
3154,358,7,1
3126,26,25,1
3063,114,20,1
3069,41,4,1
3050,57,11,1
2598,103,20,2
3213,22,7,2
2966,165,12,2
3203,243,7,1
2804,333,10,2
2883,94,18,1
2957,7,6,2
3204,180,25,1
3045,51,33,1
3412,185,8,1
2771,0,5,2
3005,86,7,2
2965,293,22,2
2555,76,8,2
3216,62,9,1
3243,25,7,1
2523,65,13,2
3271,68,39,1
2919,64,23,1
2687,168,26,2
3067,34,7,2
3159,281,5,2
2896,311,19,2
2831,6,14,2
3228,126,20,1
3009,90,3,1
2895,113,14,2
2696,73,15,2
3005,39,14,1
3021,74,20,2
2959,123,13,2
2983,0,21,2
3275,41,10,1
2864,31,20,2
2600,34,19,2
3062,300,28,2
3266,0,5,1
3050,216,6,1
2862,124,22,2
2818,69,11,2
3261,111,11,2
2928,303,11,2
2815,184,20,2
2687,89,12,2
3107,354,2,1
3239,99,17,2
3134,69,9,1
2636,354,14,2
2906,129,9,1
2808,41,10,2
3040,37,17,1
2802,163,6,2
2866,116,11,2
3152,347,8,1
2878,158,8,2
3199,28,6,2
3322,346,18,1
2559,139,18,2
3175,348,16,1
3120,154,23,1
3102,297,7,2
3166,313,10,1
3031,296,6,1
3276,98,19,1
2812,352,7,2
3187,126,19,2
3064,225,7,2
2975,248,17,2
2485,41,4,2
3205,37,20,2
2778,326,17,1
2761,33,20,2
2853,45,9,2
3094,1,10,1
2974,74,8,1
2982,99,17,1
2855,92,7,2
2883,287,12,2
3144,25,17,1
3010,262,7,2
2567,74,13,2
3110,345,5,2
2886,273,27,2
2912,69,22,1
3013,56,14,2
2864,196,27,2
2831,186,32,2
3290,49,13,1
2715,109,9,2
2922,28,6,2
2941,40,18,2
3011,117,3,2
2658,287,16,2
3054,223,17,2
2981,13,15,1
3038,9,17,1
2951,8,7,1
3106,86,6,2
3301,78,25,1
3094,26,10,2
3112,264,12,1
2589,48,7,2
2847,322,17,1
3117,240,13,1
2682,62,28,2
3235,17,18,2
3135,188,7,1
2791,130,11,2
3283,234,19,2
3366,297,10,1
3296,106,18,1
2892,306,2,2
2811,338,14,2
2889,119,22,2
3289,294,10,1
2949,227,10,2
2895,151,17,2
3093,90,9,1
2972,346,12,2
2915,68,11,2
3080,157,10,1
3188,264,5,2
3050,243,7,2
3159,23,8,1
2814,105,11,2
2830,55,10,2
2477,29,10,2
3113,90,3,1
2658,56,12,2
3008,90,12,2
3094,337,6,1
3140,21,14,1
3255,124,9,1
2881,194,11,2
2518,171,12,2
2962,135,7,1
2963,63,30,2
2557,343,17,2
3018,80,8,1
3211,247,14,1
2969,95,3,1
3060,124,7,1
2835,141,12,2
2672,45,2,2
2998,128,8,2
2932,69,4,2
3234,148,17,2
2989,27,5,2
2389,74,23,2
2728,181,31,2
3045,113,7,2
2668,43,20,1
3064,76,4,1
2878,34,11,2
2736,72,7,2
2885,42,27,2
2973,45,3,2
2474,31,15,2
3223,118,13,2
3038,324,8,1
3363,0,3,1
2777,346,7,2
3186,309,10,1
2953,87,8,2
2749,145,8,2
2953,123,5,2
3009,7,4,2
3220,98,33,1
3260,159,19,2
2847,349,12,2
2854,59,10,2
3321,175,24,1
2965,94,15,1
3136,316,16,1
2956,61,17,1
2740,98,5,2
3331,114,18,1
3032,190,16,1
2667,223,35,2
3112,50,16,1
2798,300,9,2
3117,354,10,1
3106,108,8,1
2968,97,37,2
2689,275,34,2
2890,333,26,2
3235,357,13,2
3247,130,12,2
3286,80,13,2
3149,305,15,1
2939,304,12,2
3022,312,7,1
2829,305,10,1
3034,359,12,2
2642,34,25,2
3247,106,11,1
3070,243,5,2
3074,306,4,1
2651,54,24,2
2783,55,21,2
2945,293,13,2
3061,319,9,1
2972,98,18,1
3068,357,20,2
2712,216,12,2
2975,68,5,1
3159,57,11,1
3030,27,4,1
3219,143,5,2
3116,132,20,1
2986,313,23,2
3051,64,20,1
2916,71,18,2
2663,97,15,2
2586,143,7,2
3195,53,5,1
3052,54,6,2
3183,151,21,2
3247,34,9,1
3102,358,23,2
2981,340,8,1
2915,231,3,2
2837,221,24,2
3267,185,22,1
3061,46,14,2
3283,82,21,2
3025,228,17,2
3273,189,14,1
2879,305,12,2
3317,83,8,1
2952,145,8,2
3170,193,9,2
3155,135,14,1
3130,324,8,1
3189,117,2,2
2689,124,3,2
2779,333,10,2
2990,297,7,2
2595,22,8,2
2985,164,6,2
3054,78,12,2
3176,344,22,1
3057,104,18,2
2865,198,2,2
3119,340,9,1
2969,131,13,1
2637,309,3,2
2938,170,16,2
2818,145,18,2
2773,324,12,2
3145,221,16,2
2973,246,27,2
3173,253,19,1
2928,33,11,1
3086,124,7,1
3237,125,14,1
2968,20,7,2
3087,22,8,1
3278,139,24,1
3146,303,18,1
3073,27,16,1
3140,63,2,1
3011,295,23,2
2995,186,12,2
3061,10,33,2
3211,14,14,1
2918,85,6,1
2974,321,19,2
2822,86,27,2
3179,36,13,2
3241,219,6,2
2546,77,9,2
3220,144,6,2
3235,323,9,1
2778,286,13,2
3050,205,22,2
3075,270,6,1
2677,53,9,2
3349,272,16,1
2962,308,8,2
3234,62,10,1
3156,278,2,1
2700,120,15,2
3120,151,9,1
3087,151,2,2
2811,122,9,2
3093,150,13,2
3126,337,12,1
3270,294,13,1
3426,287,22,1
3172,340,6,1
2978,356,15,2
3056,45,2,2
3137,173,16,2
2762,82,7,2
3295,33,22,2
3057,75,11,2
3254,44,17,1
3240,340,25,2
2960,86,18,2
3268,13,8,1
3128,284,14,2
3091,82,28,1
3152,45,8,2
3110,322,14,1
2717,24,16,2
3018,259,7,2
2638,39,19,2
2874,329,25,1
3347,17,25,1
2988,249,11,2
3127,280,12,2
2844,317,27,2
3419,223,28,1
3124,157,12,1
2988,27,3,2
2980,95,22,2
2995,39,23,1
2860,345,21,2
2860,11,16,2
3112,327,25,1
3264,341,27,1
3045,102,8,2
3285,100,8,1
2962,67,12,2
2840,105,21,2
2972,67,7,2
3081,151,7,1
2984,45,6,1
3039,55,11,1
2939,47,16,2
3201,333,22,1
3122,267,15,2
3082,305,15,2
3420,217,26,1
3046,225,7,2
2680,328,17,2
3078,83,10,1
2699,41,17,2
3041,282,12,2
3005,315,7,2
3178,34,10,1
3142,13,17,1
2847,37,18,2
2700,9,7,2
2663,180,27,2
3027,14,7,1
2811,101,14,2
3044,7,15,2
3229,34,2,1
2911,119,11,1
2963,250,10,1
2453,287,24,2
2985,325,19,2
2576,180,0,1
3069,75,10,1
2955,189,10,2
3183,68,13,1
2957,110,10,2
3014,189,18,2
3259,305,8,1
3024,258,10,2
3050,200,9,1
3007,56,28,1
2750,63,13,2
3298,186,18,1
2991,131,13,2
3223,141,3,2
2930,131,26,2
3235,313,9,1
2410,328,20,2
3003,0,18,1
3247,146,7,2
2814,95,20,2
2991,6,23,1
2906,90,3,2
2563,200,38,2
2582,64,25,2
3214,11,18,1
2745,284,38,2
3288,105,5,2
2991,18,12,2
3350,82,16,1
2985,45,11,1
2741,273,48,2
2779,73,11,2
3136,319,17,1
2940,28,10,1
3260,194,12,1
3015,210,18,2
2919,315,3,2
3098,116,13,1
2909,101,10,2
2847,98,23,2
2857,100,5,2
2778,104,9,2
3086,16,20,1
3516,284,9,1
3006,159,3,2
3145,182,12,2
2296,356,17,2
2948,132,7,2
3173,151,23,1
3295,45,7,1
2907,35,17,2
3080,197,5,2
2698,27,15,2
2619,21,8,1
2793,48,7,2
3183,63,8,1
3358,288,9,1
3343,56,18,1
3168,161,10,1
2733,233,5,2
3229,201,6,2
3167,36,4,1
3522,43,19,1
3118,339,22,2
2840,81,27,1
3255,16,8,1
3337,183,14,2
2699,22,15,1
3036,339,8,2
2947,85,3,2
2708,90,5,1
3255,28,8,1
2867,89,37,2
3245,180,1,1
2760,167,5,2
2988,51,3,1
3184,225,5,2
3214,189,22,1
3140,198,10,1
3039,100,8,1
3061,27,8,2
2765,108,11,2
2899,6,10,2
3219,306,13,1
2606,322,31,2
3257,277,12,2
3083,121,18,1
2585,42,7,2
2918,108,5,2
2793,52,32,2
2829,159,16,2
2819,301,11,1
2531,120,5,2
3034,162,18,2
3033,270,3,2
2762,334,13,2
3316,46,14,1
3294,119,8,1
3024,68,8,1
3313,322,11,1
2886,36,13,2
2995,163,5,2
3144,173,23,2
3155,125,8,1
3041,161,19,1
3429,320,12,1
3022,66,9,2
2919,165,16,2
3190,6,23,1
2949,8,12,1
2944,349,8,2
3068,283,20,2
3358,298,22,2
2972,88,6,1
3231,355,11,1
2924,108,22,2
2517,79,8,2
3314,70,13,1
2997,27,6,2
3206,271,24,2
2791,59,3,1
3267,233,11,1
2975,90,3,2
3014,333,15,1
2959,144,6,2
3123,101,13,2
2801,56,17,2
3089,197,18,2
3182,106,16,1
2998,352,14,2
3224,92,18,2
3229,285,7,1
2932,295,33,1
3170,315,5,1
3047,72,24,1
3099,80,12,1
3060,256,14,1
2917,337,8,2
2804,45,12,1
2927,37,14,2
2828,326,22,2
3255,293,8,1
3214,359,29,1
3068,39,16,1
3533,43,12,1
3455,34,17,1
2920,220,26,2
3002,129,6,2
3045,71,20,1
3040,354,9,2
2922,223,12,2
2895,238,28,2
2659,336,13,2
2913,99,5,2
3194,50,11,2
3172,34,11,1
2874,48,17,2
2899,310,19,1
3232,330,12,1
2990,76,17,1
2934,56,12,1
3221,90,6,2
3226,241,2,1
3226,120,14,1
3134,351,16,2
2740,96,23,2
2938,352,12,2
3173,343,18,1
2830,73,6,2
3149,20,25,1
3150,285,7,2
3086,86,12,2
3016,30,13,2
2668,52,14,2
